Brand;Model;Engine;Year;Km;City;Price;Link
Chery;Tiggo 8 Pro Max;2.0 л / 197 л.с. / Бензин;2023;Новый;Саратов;3 130 000 ;https://auto.ru/cars/new/group/chery/tiggo_8_pro_max/23257343/23257522/1117544220-05eaff9e/
Chery;Tiggo 8 Pro I;2.0 л / 170 л.с. / Бензин;2023;Новый;Саратов;2 875 000 ;https://auto.ru/cars/new/group/chery/tiggo_8_pro/22796192/22796466/1117544211-e95c727d/
Chery;Tiggo 7 Pro I;1.5 л / 147 л.с. / Бензин;2023;Новый;Саратов;2 365 000 ;https://auto.ru/cars/new/group/chery/tiggo_7_pro/22478346/22783596/1117256733-77c2b540/
Skywell;ET5 72 kWh;204 л.с. / 150 кВт / Электро;2023;1 000 км;Новосибирск;5 050 000 ;https://auto.ru/cars/used/sale/skywell/et5/1119145037-0ec6e49b/
BYD;Yuan Extended Range II (Plus);204 л.с. / 150 кВт / Электро;2022;1 000 км;Омск;2 980 000 ;https://auto.ru/cars/used/sale/byd/yuan/1118739003-d2a9aea1/
Porsche;Cayman III 718 (982);2.0 л / 300 л.с. / Бензин;2022;7 000 км;Сочи;8 290 000 ;https://auto.ru/cars/used/sale/porsche/cayman/1116023680-a3ff514c/
Toyota;Land Cruiser Prado 150 Series Рестайлинг 3;2.8 л / 204 л.с. / Дизель;2022;3 000 км;Уфа;5 300 000 ;https://auto.ru/cars/used/sale/toyota/land_cruiser_prado/1119007142-c60d6ef1/
Toyota;RAV4 V (XA50);2.0 л / 175 л.с. / Бензин;2022;1 000 км;Омск;4 550 000 ;https://auto.ru/cars/used/sale/toyota/rav_4/1119206661-bddacfe6/
Toyota;Hilux VIII Рестайлинг;4.0 л / 238 л.с. / Бензин;2022;1 000 км;Омск;4 250 000 ;https://auto.ru/cars/used/sale/toyota/hilux/1119206653-cabe8ac1/
Nissan;Patrol VI (Y62) Рестайлинг 2;5.6 л / 428 л.с. / Бензин;2022;1 000 км;Омск;10 330 000 ;https://auto.ru/cars/used/sale/nissan/patrol/1119206649-6dce05e2/
Tesla;Model Y Performance I;450 л.с. / 331 кВт / Электро;2022;1 000 км;Омск;6 720 000 ;https://auto.ru/cars/used/sale/tesla/model_y/1119206647-7f204f33/
EXEED;LX;1.5 л / 147 л.с. / Бензин;2022;Новый;Челябинск;2 590 000 ;https://auto.ru/cars/new/group/exeed/lx/23224409/23389410/1118596396-0837ae97/
Volkswagen;Taos;1.5 л / 158 л.с. / Бензин;2022;26 000 км;Москва;2 830 000 ;https://auto.ru/cars/used/sale/volkswagen/taos/1119206153-2e909a2a/
Jetour;X70 PLUS;1.5 л / 156 л.с. / Бензин;2022;1 000 км;Барнаул;2 480 000 ;https://auto.ru/cars/used/sale/jetour/x70_plus/1119206534-9ac9e9c9/
Changan;CS75 I Рестайлинг;1.8 л / 150 л.с. / Бензин;2022;Новый;Новосибирск;2 720 000 ;https://auto.ru/cars/new/group/changan/cs75/21797184/21797893/1119168734-3b373486/
Changan;CS85;2.0 л / 224 л.с. / Бензин;2022;Новый;Новосибирск;3 490 000 ;https://auto.ru/cars/new/group/changan/cs85/23508852/23508879/1119165771-bbdef34e/
Changan;CS35PLUS I;1.6 л / 117 л.с. / Бензин;2022;Новый;Новосибирск;2 120 000 ;https://auto.ru/cars/new/group/changan/cs35plus/21641219/21641269/1119165770-1f14f35d/
Changan;CS85;2.0 л / 224 л.с. / Бензин;2022;Новый;Новосибирск;3 490 000 ;https://auto.ru/cars/new/group/changan/cs85/23508852/23508879/1119057238-b91d6dbd/
Changan;CS55 I;1.5 л / 143 л.с. / Бензин;2022;Новый;Новосибирск;2 320 000 ;https://auto.ru/cars/new/group/changan/cs55/21751416/21751478/1118527180-7bdfcbec/
Changan;UNI-V;1.5 л / 181 л.с. / Бензин;2022;Новый;Новосибирск;2 690 000 ;https://auto.ru/cars/new/group/changan/uni_v/23385682/23502672/1118527176-1501535c/
Changan;CS55 I;1.5 л / 143 л.с. / Бензин;2022;Новый;Новосибирск;2 320 000 ;https://auto.ru/cars/new/group/changan/cs55/21751416/21751478/1118527175-de68a483/
Changan;CS35PLUS I Рестайлинг;1.4 л / 150 л.с. / Бензин;2022;Новый;Новосибирск;2 290 000 ;https://auto.ru/cars/new/group/changan/cs35plus/23442593/23442958/1118527173-c14e2d9d/
Changan;CS35PLUS I Рестайлинг;1.4 л / 150 л.с. / Бензин;2022;Новый;Новосибирск;2 290 000 ;https://auto.ru/cars/new/group/changan/cs35plus/23442593/23442958/1118527165-daeefb1f/
Subaru;Forester V Рестайлинг;2.0 л / 150 л.с. / Бензин;2022;Новый;Новосибирск;4 600 000 ;https://auto.ru/cars/new/group/subaru/forester/23129862/23130148/1118898017-66c2ef9b/
Subaru;Forester V Рестайлинг;2.0 л / 150 л.с. / Бензин;2022;Новый;Новосибирск;4 550 000 ;https://auto.ru/cars/new/group/subaru/forester/23129862/23130148/1118898001-bed7ef1c/
Volkswagen;Polo VI;1.6 л / 110 л.с. / Бензин;2022;14 000 км;Москва;1 880 000 ;https://auto.ru/cars/used/sale/volkswagen/polo/1119200597-71d72d1b/
Tesla;Model S Plaid I Рестайлинг 2;1020 л.с. / 761 кВт / Электро;2022;1 000 км;Москва;14 470 000 ;https://auto.ru/cars/used/sale/tesla/model_s/1118219544-dd6806fd/
Tesla;Model X Long Range I Рестайлинг;670 л.с. / 500 кВт / Электро;2022;1 000 км;Москва;15 460 000 ;https://auto.ru/cars/used/sale/tesla/model_x/1118219310-01f8f0c2/
BMW;8 серии 840i xDrive II (G14/G15/G16) Рестайлинг;3.0 л / 340 л.с. / Бензин;2022;6 000 км;Москва и Московская область;11 110 000 ;https://auto.ru/cars/used/sale/bmw/8er/1119204317-81c1a0af/
EXEED;VX I;2.0 л / 249 л.с. / Бензин;2022;Новый;Челябинск;4 280 000 ;https://auto.ru/cars/new/group/exeed/vx/23115441/23137353/1118763192-2bda69eb/
EXEED;LX;1.5 л / 147 л.с. / Бензин;2022;Новый;Челябинск;2 450 000 ;https://auto.ru/cars/new/group/exeed/lx/23224409/23230612/1118596485-79468524/
Skoda;Rapid II;1.6 л / 110 л.с. / Бензин;2022;9 000 км;Ижевск;1 970 000 ;https://auto.ru/cars/used/sale/skoda/rapid/1119129167-162d56b0/
Toyota;Land Cruiser 300 Series;3.4 л / 299 л.с. / Дизель;2022;1 000 км;Новосибирск;12 450 000 ;https://auto.ru/cars/used/sale/toyota/land_cruiser/1119075478-dfa0fc77/
BMW;X5 30d IV (G05);3.0 л / 286 л.с. / Дизель;2022;29 000 км;Москва;9 080 000 ;https://auto.ru/cars/used/sale/bmw/x5/1119105757-7cadb240/
Kia;Seltos I;1.6 л / 177 л.с. / Бензин;2022;1 000 км;Новосибирск;2 930 000 ;https://auto.ru/cars/used/sale/kia/seltos/1118688418-21f5b486/
Jeep;Wrangler IV (JL);2.1 л / 200 л.с. / Дизель;2022;7 000 км;Москва;6 660 000 ;https://auto.ru/cars/used/sale/jeep/wrangler/1119201434-512aab97/
BMW;5 серии 530i xDrive VII (G30/G31) Рестайлинг;2.0 л / 252 л.с. / Бензин;2022;35 000 км;Москва;7 730 000 ;https://auto.ru/cars/used/sale/bmw/5er/1119204973-25bec350/
Jeep;Grand Cherokee V (WL);3.6 л / 297 л.с. / Бензин;2022;11 000 км;Нижний Новгород;8 240 000 ;https://auto.ru/cars/used/sale/jeep/grand_cherokee/1118566897-a1bd8d2a/
BMW;X5 40d IV (G05);3.0 л / 340 л.с. / Дизель;2022;17 000 км;Москва;10 050 000 ;https://auto.ru/cars/used/sale/bmw/x5/1119203709-4d34443a/
BMW;X6 40d III (G06);3.0 л / 340 л.с. / Дизель;2022;1 000 км;Тула;13 400 000 ;https://auto.ru/cars/used/sale/bmw/x6/1118936715-3934284b/
Chery;Tiggo 8 Pro I;1.6 л / 186 л.с. / Бензин;2022;4 000 км;Москва;3 050 000 ;https://auto.ru/cars/used/sale/chery/tiggo_8_pro/1119204029-21d25e9e/
Chery;Tiggo 8 Pro Max;2.0 л / 197 л.с. / Бензин;2022;12 000 км;Санкт-Петербург;3 190 000 ;https://auto.ru/cars/used/sale/chery/tiggo_8_pro_max/1119203663-fe43de8a/
BMW;X5 M50d IV (G05);3.0 л / 400 л.с. / Дизель;2022;18 000 км;Краснодар;11 300 000 ;https://auto.ru/cars/used/sale/bmw/x5/1118920041-a8c0b348/
Porsche;Cayenne Coupé III;3.0 л / 340 л.с. / Бензин;2022;4 000 км;Новосибирск;15 850 000 ;https://auto.ru/cars/used/sale/porsche/cayenne/1118032715-ddf69fb1/
Chery;Tiggo 8 Pro I (China Market);1.6 л / 197 л.с. / Бензин;2022;1 000 км;Москва;3 830 000 ;https://auto.ru/cars/used/sale/chery/tiggo_8_pro/1119203098-027faf29/
Cadillac;Escalade V;6.2 л / 416 л.с. / Бензин;2022;2 000 км;Москва;16 370 000 ;https://auto.ru/cars/used/sale/cadillac/escalade/1119072612-3f64acc4/
EXEED;LX;1.6 л / 197 л.с. / Бензин;2022;12 000 км;Москва;2 790 000 ;https://auto.ru/cars/used/sale/exeed/lx/1119204887-6b83b7c1/
BMW;5 серии 545e xDrive VII (G30/G31) Рестайлинг;3.0 л / 394 л.с. / Гибрид;2022;46 000 км;Москва и Московская область;6 360 000 ;https://auto.ru/cars/used/sale/bmw/5er/1119201316-2b2552fe/
Mercedes-Benz;S-Класс 580 e VII (W223);3.0 л / 510 л.с. / Гибрид;2022;1 000 км;Москва;16 990 000 ;https://auto.ru/cars/used/sale/mercedes/s_klasse/1119201394-8552ad30/
Geely;Coolray I;1.5 л / 150 л.с. / Бензин;2022;22 000 км;Москва;2 460 000 ;https://auto.ru/cars/used/sale/geely/coolray/1119204888-1d3965fb/
BYD;Song Plus EV;184 л.с. / 135 кВт / Электро;2022;1 000 км;Челябинск;3 590 000 ;https://auto.ru/cars/used/sale/byd/song_plus/1119007070-62ef4493/
Lexus;GX 460 II Рестайлинг 2;4.6 л / 296 л.с. / Бензин;2022;1 000 км;Москва;11 060 000 ;https://auto.ru/cars/used/sale/lexus/gx/1117149948-96758184/
Peugeot;Traveller Long I;2.0 л / 150 л.с. / Дизель;2022;3 000 км;Волгоград;5 040 000 ;https://auto.ru/cars/used/sale/peugeot/traveller/1118990297-c7ce018d/
Citroen;SpaceTourer M 50 kWh I;136 л.с. / 100 кВт / Электро;2022;30 000 км;Москва;4 780 000 ;https://auto.ru/cars/used/sale/citroen/spacetourer/1119201353-c9165b0c/
Volkswagen;Polo VI;1.6 л / 110 л.с. / Бензин;2022;60 000 км;Воронеж;1 850 000 ;https://auto.ru/cars/used/sale/volkswagen/polo/1118894980-51f926d9/
Hyundai;Tucson IV;2.0 л / 150 л.с. / Бензин;2022;1 000 км;Мурманск;3 190 000 ;https://auto.ru/cars/used/sale/hyundai/tucson/1118820395-8e52da25/
Mazda;CX-5 II Рестайлинг;2.0 л / 150 л.с. / Бензин;2022;9 000 км;Екатеринбург;3 230 000 ;https://auto.ru/cars/used/sale/mazda/cx_5/1119087674-b56f1559/
Toyota;Land Cruiser Prado 150 Series Рестайлинг 3;4.0 л / 249 л.с. / Бензин;2022;3 000 км;Краснодар;7 230 000 ;https://auto.ru/cars/used/sale/toyota/land_cruiser_prado/1118500226-21c12f64/
Geely;Atlas Pro;1.5 л / 177 л.с. / Бензин;2022;15 000 км;Саранск;2 600 000 ;https://auto.ru/cars/used/sale/geely/atlas_pro/1119204607-5462d077/
Skoda;Rapid II;1.6 л / 110 л.с. / Бензин;2022;32 000 км;Санкт-Петербург;2 080 000 ;https://auto.ru/cars/used/sale/skoda/rapid/1119201994-e459e732/
Kia;Rio X IV Рестайлинг;1.6 л / 123 л.с. / Бензин;2022;29 000 км;Белгород;2 000 000 ;https://auto.ru/cars/used/sale/kia/rio/1119185359-9dcb422d/
LADA;(ВАЗ) Granta I Рестайлинг;1.6 л / 90 л.с. / Бензин;2022;12 000 км;Белгород;850 000 ;https://auto.ru/cars/used/sale/vaz/granta/1119185358-a0e546f4/
Toyota;Land Cruiser 300 Series;3.5 л / 415 л.с. / Бензин;2022;1 000 км;Хабаровск;13 630 000 ;https://auto.ru/cars/used/sale/toyota/land_cruiser/1118674035-059b85ee/
BMW;Z4 20i III (G29);2.0 л / 197 л.с. / Бензин;2022;17 000 км;Санкт-Петербург;6 010 000 ;https://auto.ru/cars/used/sale/bmw/z4/1119197480-c7e86ead/
BMW;Z4 20i III (G29);2.0 л / 197 л.с. / Бензин;2022;5 000 км;Санкт-Петербург;6 200 000 ;https://auto.ru/cars/used/sale/bmw/z4/1119197479-9cd85357/
Toyota;Land Cruiser 300 Series;3.4 л / 299 л.с. / Дизель;2022;1 000 км;Москва;26 000 000 ;https://auto.ru/cars/used/sale/toyota/land_cruiser/1119182303-80b9645c/
FAW;Bestune T77;1.5 л / 160 л.с. / Бензин;2022;10 000 км;Москва;2 150 000 ;https://auto.ru/cars/used/sale/faw/bestune_t77/1119201435-bfd4d86d/
Haval;Jolion I;1.5 л / 143 л.с. / Бензин;2022;7 000 км;Москва;2 300 000 ;https://auto.ru/cars/used/sale/haval/jolion/1119201374-0a32c1a6/
EXEED;VX I;2.0 л / 261 л.с. / Бензин;2022;28 000 км;Москва;4 220 000 ;https://auto.ru/cars/used/sale/exeed/vx/1119201345-fbb5794a/
LADA;(ВАЗ) Granta I Рестайлинг;1.6 л / 90 л.с. / Бензин;2022;5 000 км;Ставрополь;950 000 ;https://auto.ru/cars/used/sale/vaz/granta/1119204762-e41c4d64/
Kia;Rio X IV Рестайлинг;1.4 л / 100 л.с. / Бензин;2022;22 000 км;Воронеж;1 760 000 ;https://auto.ru/cars/used/sale/kia/rio/1119204487-e45fa1e5/
LADA;(ВАЗ) Vesta SW I Рестайлинг (NG);1.6 л / 90 л.с. / Бензин;2022;26 000 км;Химки;2 080 000 ;https://auto.ru/cars/used/sale/vaz/vesta/1119204228-8fba0137/
Porsche;Macan I Рестайлинг 2;2.0 л / 265 л.с. / Бензин;2022;1 000 км;Астрахань;8 700 000 ;https://auto.ru/cars/used/sale/porsche/macan/1117846890-af42ffeb/
Audi;SQ8 I (4M);4.0 л / 507 л.с. / Бензин;2022;1 000 км;Москва;15 660 000 ;https://auto.ru/cars/used/sale/audi/sq8/1118764160-f0850b67/
Chery;Tiggo 8 I Рестайлинг;1.5 л / 147 л.с. / Бензин;2022;26 000 км;Аксай;2 560 000 ;https://auto.ru/cars/used/sale/chery/tiggo_8/1119198270-8e2b4643/
Renault;Duster II;1.3 л / 150 л.с. / Бензин;2022;21 000 км;Рыбинск;2 010 000 ;https://auto.ru/cars/used/sale/renault/duster/1119156740-9c260186/
BMW;7 серии 740d xDrive VII (G70);3.0 л / 286 л.с. / Дизель;2022;1 000 км;Новосибирск;17 990 000 ;https://auto.ru/cars/used/sale/bmw/7er/1119195781-66214735/
Toyota;Land Cruiser 300 Series;3.4 л / 299 л.с. / Дизель;2022;27 000 км;Тюмень;11 590 000 ;https://auto.ru/cars/used/sale/toyota/land_cruiser/1118713157-7b48dc34/
Toyota;Tundra Double Cab III;3.4 л / 389 л.с. / Бензин;2022;3 000 км;Красноярск;11 670 000 ;https://auto.ru/cars/used/sale/toyota/tundra/1119154194-eff72878/
BMW;X5 30d IV (G05);3.0 л / 286 л.с. / Дизель;2022;1 000 км;Москва;11 370 000 ;https://auto.ru/cars/used/sale/bmw/x5/1119204819-9c3c7c44/
BMW;8 серии Gran Coupe 840i II (G14/G15/G16);3.0 л / 340 л.с. / Бензин;2022;23 000 км;Ростов-на-Дону;10 990 000 ;https://auto.ru/cars/used/sale/bmw/8er/1119204314-9cd9d66f/
BMW;iX M60 I (I20);540 л.с. / 397 кВт / Электро;2022;7 000 км;Москва;8 680 000 ;https://auto.ru/cars/used/sale/bmw/ix/1119090820-07cc38d4/
Haval;H9 I Рестайлинг;2.0 л / 190 л.с. / Дизель;2022;35 000 км;Тверь;3 390 000 ;https://auto.ru/cars/used/sale/haval/h9/1118512725-d82933dc/
Tesla;Model S Plaid I Рестайлинг 2;1020 л.с. / 761 кВт / Электро;2022;1 000 км;Москва;14 620 000 ;https://auto.ru/cars/used/sale/tesla/model_s/1118219430-4593360a/
Tesla;Model X Long Range I Рестайлинг;670 л.с. / 500 кВт / Электро;2022;1 000 км;Москва;12 430 000 ;https://auto.ru/cars/used/sale/tesla/model_x/1118219204-86e936a8/
Porsche;Macan S I Рестайлинг 2;2.9 л / 380 л.с. / Бензин;2022;17 000 км;Воронеж;8 490 000 ;https://auto.ru/cars/used/sale/porsche/macan/1118689220-e1005f71/
EXEED;TXL I Рестайлинг;2.0 л / 197 л.с. / Бензин;2022;1 000 км;Челябинск;3 740 000 ;https://auto.ru/cars/used/sale/exeed/txl/1119162377-d2a60a26/
LADA;(ВАЗ) Niva I Рестайлинг (Travel);1.7 л / 80 л.с. / Бензин;2022;25 000 км;Москва;1 450 000 ;https://auto.ru/cars/used/sale/vaz/niva/1119203878-adb3a5f2/
LADA;(ВАЗ) Niva I Рестайлинг (Travel);1.7 л / 80 л.с. / Бензин;2022;2 000 км;Орёл;1 190 000 ;https://auto.ru/cars/used/sale/vaz/niva/1119158347-f555e7a3/
Audi;Q5 Sportback 40 TDI I (FY);2.0 л / 204 л.с. / Дизель;2022;Новый;Москва;7 100 000 ;https://auto.ru/cars/new/group/audi/q5_sportback/22696520/23387460/1118710253-7f735c95/
DongFeng;580 I;1.5 л / 145 л.с. / Бензин;2022;1 000 км;Ижевск;2 290 000 ;https://auto.ru/cars/used/sale/dongfeng/580/1118972333-8002c7b2/
DongFeng;580 I;1.5 л / 145 л.с. / Бензин;2022;1 000 км;Ижевск;2 290 000 ;https://auto.ru/cars/used/sale/dongfeng/580/1118972333-8002c7b2/
BMW;X3 20d xDrive III (G01) Рестайлинг;2.0 л / 190 л.с. / Дизель;2022;4 000 км;Санкт-Петербург;7 600 000 ;https://auto.ru/cars/used/sale/bmw/x3/1119204503-1ed1c1ab/
